compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_082,CHEMBL5417090,CC(C)[P+](Bc1cccc(O)c1)(c1ccccc1)C(C)C,5.46,EC50,299.18300000000005,3.528900000000002,1,1,5,20.23,21,1
ACT_083,CHEMBL1330161,Cc1cccc(N2CSC3=C(C#N)C(c4ccc(C)o4)CC(=O)N3C2)c1,5.45,IC50,365.4580000000002,4.115920000000003,0,5,2,60.480000000000004,26,0
ACT_084,CHEMBL1391547,O=C(O)c1ccc2c(c1)[C@@H]1C=CC[C@@H]1[C@H](c1ccccn1)N2,5.02,IC50,292.33799999999997,3.606300000000002,2,3,2,62.22,22,0
ACT_085,CHEMBL6026356,Cc1c(OCCNCCCF)ccc(F)c1[C@@H]1c2[nH]c3ccccc3c2CC(C)(C)N1C[C@H](C)C(=O)O,8.8,IC50,513.6290000000004,5.390220000000005,3,4,11,77.59,37,0
ACT_086,CHEMBL354219,N[C@H](c1ccc(O)cc1Cl)[C@@H](NC=O)c1ccc(O)cc1Cl,5.52,EC50,341.1940000000001,2.891700000000001,4,4,5,95.58,22,0
ACT_087,CHEMBL377295,CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)N=C1C,5.24,IC50,423.4250000000001,2.725100000000001,3,7,6,130.23,31,0
ACT_088,CHEMBL225081,OCCn1nc(-c2ccc(O)cc2)c2cccc(C(F)(F)F)c21,7.02,IC50,322.286,3.4200000000000017,2,3,3,58.28,23,0
ACT_089,CHEMBL577758,Cc1ccc(-c2csc(NC(=O)c3ccno3)n2)cc1,5.14,IC50,285.32800000000003,3.3588200000000015,1,5,3,68.02000000000001,20,0
ACT_090,CHEMBL4514203,O[C@]1(C(F)(F)F)CCCC[C@H]1Nc1ccc(F)cc1,6.14,Ki,277.261,3.473600000000002,2,2,2,32.26,19,0
ACT_091,CHEMBL1431081,CC1CCc2c(sc(NC(=O)c3ccc(Cn4cc([N+](=O)[O-])cn4)o3)c2C#N)C1,5.08,IC50,411.4430000000002,3.742880000000002,1,7,5,126.99000000000001,29,0
ACT_092,CHEMBL372411,Cc1nocc1-c1nc2ccccc2n1-c1ccc(O)cc1,5.94,IC50,291.31,3.6945200000000016,1,4,2,64.08,22,0
ACT_093,CHEMBL2382123,C/C(=C/C(=O)C[C@@H](C)[C@]1(C)CC[C@@]2(C)C3=CCC4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CCC21)C(=O)O,5.08,EC50,468.67800000000034,6.786900000000007,1,3,5,71.44,34,0
ACT_094,CHEMBL1481770,c1ccc(OCc2nnc3sc(C4COc5ccccc5O4)nn23)cc1,5.02,IC50,366.40200000000004,3.277300000000001,0,7,4,70.77000000000001,26,0
ACT_095,CHEMBL1561092,Cc1cc(C(=O)CSc2nnc(-c3ccccc3F)o2)c(C)n1Cc1cccs1,5.16,EC50,427.5260000000002,5.378840000000004,0,6,7,60.92,29,0
ACT_096,CHEMBL4164124,c1ccc2[nH]c(C3=Nc4cccc5cccc(c45)N3)cc2c1,6.7,IC50,283.33400000000006,4.824900000000002,2,2,1,40.18,22,0
ACT_097,CHEMBL141305,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,7.58,EC50,364.44100000000003,5.303200000000005,0,4,4,52.6,27,0
ACT_098,CHEMBL63768,COc1cccc2c1-c1ccc(NS(C)(=O)=O)c(Br)c1C(c1ccccc1)O2,5.64,IC50,460.3490000000001,4.978000000000004,1,4,4,64.63,28,0
ACT_099,CHEMBL1302802,C=CCn1c(SCC(=O)NC(=O)NCc2ccco2)nc2sc(CC)cc2c1=O,5.0,IC50,432.5270000000002,2.9175000000000013,2,7,8,106.23000000000002,29,0
ACT_100,CHEMBL4782135,Oc1ccc(CC2CCc3c(O)cccc32)cc1,5.74,EC50,240.30200000000002,3.370300000000002,2,2,2,40.46,18,0
