molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_type,assay_description,document_chembl_id,document_year
CHEMBL4762943,COc1cccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)c1.[Br-],IC50,3500.0,nM,5.46,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4752175,COc1ccc2cc3[n+](cc2c1OCc1ccc(C(F)(F)F)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,1300.0,nM,5.89,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4762533,COc1ccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1.[Br-],IC50,5300.0,nM,5.28,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4747577,COc1ccc2cc3[n+](cc2c1OCc1ccc2ccccc2c1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,1500.0,nM,5.82,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4752813,COc1ccc2cc3[n+](cc2c1OC(C)c1ccccc1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,790.0,nM,6.1,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4752175,COc1ccc2cc3[n+](cc2c1OCc1ccc(C(F)(F)F)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],Ki,0.456,nM,9.34,CHEMBL4708699,B,Noncompetitive inhibition of human acetylcholinesterase assessed as affinity towards free enzyme using acetylthiocholine iodide as substrate measured by Ellman's method based Lineweaver-Burk plot analysis,CHEMBL4706517,2020
CHEMBL3323035,c1cc2c(cc1OCCCN1CCCCC1)CN1CCCC1=N2,IC50,34.0,nM,7.47,CHEMBL4709930,B,Inhibition of human erythrocyte AChE using ATC iodide as substrate preincubated with enzyme for 4.5 mins followed by substrate addition and measured after 2.5 mins by Ellman's method,CHEMBL4706551,2020
CHEMBL4797355,O=c1c2ccccc2oc2ccc(OCCCCCN3CCCCCC3)cc12,IC50,392.0,nM,6.41,CHEMBL4709942,B,Inhibition of recombinant human AChE using ATCI as substrate incubated for 5 mins followed by substrate addition and measured after 5 mins by spectrophotometric based Ellman's method,CHEMBL4706551,2020
CHEMBL4783624,O=c1c2cc(Cl)ccc2oc2ccc(OCCCCCN3CCCCCC3)cc12,IC50,120.0,nM,6.92,CHEMBL4709942,B,Inhibition of recombinant human AChE using ATCI as substrate incubated for 5 mins followed by substrate addition and measured after 5 mins by spectrophotometric based Ellman's method,CHEMBL4706551,2020
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,IC50,131.0,nM,6.88,CHEMBL4709942,B,Inhibition of recombinant human AChE using ATCI as substrate incubated for 5 mins followed by substrate addition and measured after 5 mins by spectrophotometric based Ellman's method,CHEMBL4706551,2020
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,IC50,6.0,nM,8.22,CHEMBL4709942,B,Inhibition of recombinant human AChE using ATCI as substrate incubated for 5 mins followed by substrate addition and measured after 5 mins by spectrophotometric based Ellman's method,CHEMBL4706551,2020
CHEMBL4790545,COc1ccc2cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)ccc2c1,Ki,210.0,nM,6.68,CHEMBL4710837,B,Non-competitive inhibition of recombinant human AChE assessed as decrease in Vmax with constant Km using varying level of acetylthiocholine iodide as substrate preincubated for 20 mins followed by substrate addition and measured every minute for 10 mins by Lineweaver-Burk plot analysis,CHEMBL4706581,2020
CHEMBL4790545,COc1ccc2cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)ccc2c1,IC50,170.0,nM,6.77,CHEMBL4710838,B,Inhibition of recombinant human AChE,CHEMBL4706581,2020
CHEMBL4741219,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nn1,IC50,38.7,nM,7.41,CHEMBL4711085,B,Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated with enzyme for 1 min followed by substrate addition and measured after 10 mins by Ellman's method,CHEMBL4706588,2020
CHEMBL4796602,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,IC50,269.0,nM,6.57,CHEMBL4711085,B,Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated with enzyme for 1 min followed by substrate addition and measured after 10 mins by Ellman's method,CHEMBL4706588,2020
CHEMBL4760288,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,IC50,168.0,nM,6.78,CHEMBL4711085,B,Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated with enzyme for 1 min followed by substrate addition and measured after 10 mins by Ellman's method,CHEMBL4706588,2020
