compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_028,CHEMBL1562186,Cc1cc(C)c2nc(N3CCC(C(=O)NCCCN4CC(C)CC(C)C4)CC3)sc2c1,5.06,IC50,442.6730000000003,4.613740000000004,1,5,6,48.470000000000006,31,0
ACT_029,CHEMBL1320096,[O-]/[N+](=C\c1ccco1)c1ccc(Cl)cc1,5.37,IC50,221.643,3.193900000000002,0,2,2,39.21,15,0
ACT_030,CHEMBL3906698,CCCCN(C)C(=O)c1n[nH]c2cc(O)c(C(=O)N(C)c3ccc(N4CCOCC4)cc3)cc12,8.22,Kd,465.5540000000003,3.253800000000002,2,6,7,101.99999999999999,34,0
ACT_031,CHEMBL4858125,CC1(C)[C@H]2CC[C@]1(C)N(Cc1cn(-c3ccc(C#N)cc3)nn1)C(=O)C2,7.66,IC50,349.4380000000001,3.066180000000002,0,4,3,74.81,26,0
ACT_032,CHEMBL3198324,COc1cc(/C=N/Nc2ccc(Cl)c(C(=O)O)c2)ccc1OC(=O)c1cccs1,5.88,IC50,430.86900000000014,4.773500000000002,2,7,7,97.22,29,0
ACT_033,CHEMBL1458996,CCOc1ccc(-c2nc(CN3CCCCC3CCn3cccn3)c(C)o2)cc1,5.02,IC50,394.51900000000006,4.690020000000004,0,5,8,56.32,29,0
ACT_034,CHEMBL1330033,CC(=O)CSc1nnc(-c2ccc3c(c2)OCO3)o1,5.03,IC50,278.289,2.1464,0,7,4,74.45,19,0
ACT_035,CHEMBL3982842,Oc1cc(O)c(-c2ccnn2-c2ccccc2Cl)cc1CCc1ccccn1,6.63,Kd,391.8580000000001,4.784100000000002,2,4,5,71.17,28,0
ACT_036,CHEMBL3675266,COc1cccc(-c2cc(F)ccc2[C@H]2Cc3nc(N)nc(C)c3C(NOCCC[C@H](O)CO)=N2)n1,8.0,IC50,496.5430000000003,2.2755199999999998,4,10,9,148.0,36,0
ACT_037,CHEMBL414883,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,8.92,Kd,364.78100000000006,2.6916000000000015,2,6,0,96.36,25,0
ACT_038,CHEMBL574583,Nc1cc(-c2ccccc2)ccc1O,5.47,IC50,185.226,2.6414000000000013,2,2,1,46.25,14,0
ACT_039,CHEMBL1346332,O=[N+]([O-])c1ccc(S(=O)(=O)N2CCN=C2SCc2ccc(F)cc2)cc1,5.32,IC50,395.43700000000007,3.0276000000000014,0,6,5,92.88,26,0
ACT_040,CHEMBL1301125,COC(=O)C[C@]1(C(=O)OC)CN(C#N)N(c2ccc(Cl)cc2)C12c1ccccc1-c1ccccc12,5.43,IC50,487.94300000000015,4.504780000000004,0,7,4,82.87,35,0
ACT_041,CHEMBL1410147,O=P(Nc1nccs1)(c1ccccc1)c1nc2ccccc2s1,6.08,IC50,357.4000000000001,4.093800000000002,1,5,4,54.88,23,0
ACT_042,CHEMBL1479424,CC(C)Sc1nc(SCC(=O)NCc2ccco2)c2c3c(sc2n1)COC(C)(C)C3,5.08,IC50,463.6500000000003,5.044600000000005,1,8,7,77.25000000000001,30,0
ACT_043,CHEMBL1491154,Cc1nc(NC(=O)c2ccc(F)cc2)sc1C(=O)Nc1ccc2c(c1)CCC2,5.42,IC50,395.4590000000002,4.583920000000003,2,4,4,71.09,28,0
ACT_044,CHEMBL3696218,CN(C)c1ccc(Oc2cc(O)cc(O)c2-c2cc(C(=O)NC3CCN(C4CCC5(CC4)OCC(C)(C)CO5)CC3)no2)cc1,10.1,Kd,620.7470000000003,5.517200000000006,3,10,7,129.76,45,0
ACT_045,CHEMBL4465174,C=C1CC[C@@H]2[C@H]1C[C@]1(C)CC[C@@H](C(C)C)[C@H]1C[C@H]1O[C@@]21C,6.89,Kd,288.475,5.208600000000005,0,1,1,12.53,21,0
ACT_046,CHEMBL1425884,O=C(O)c1cccc(N2C(=O)/C(=C/c3nc4ccccc4[nH]3)SC2=S)c1,5.05,IC50,381.43800000000005,3.666900000000002,2,5,3,86.28999999999999,26,0
ACT_047,CHEMBL1428735,Cc1ccc(C(=O)CN2C(=O)c3ccccc3S2(=O)=O)cc1,5.33,IC50,315.3500000000001,2.0224200000000003,0,4,3,71.52000000000001,22,0
ACT_048,CHEMBL1521872,Cc1cc(NO)nc(-c2ccc(Br)cc2)n1,6.14,IC50,280.125,3.01562,2,4,2,58.04,16,0
ACT_049,CHEMBL4741221,CC(C)(C)c1ccc(Cn2cc(-c3cc(O)c(O)c(O)c3)nn2)cc1,7.2,Kd,339.395,3.407700000000003,3,5,3,91.4,25,0
ACT_050,CHEMBL4553759,COc1cc(CC(=O)c2ccc3c(c2OC)C=CC(C)(C)O3)cc(OC)c1OC,6.2,IC50,398.4550000000002,4.330600000000004,0,6,7,63.22000000000001,29,0
ACT_051,CHEMBL4863988,Cc1ccc(CN2C(=O)Cc3c(Cl)nc(N)nc32)c(F)c1,5.9,IC50,306.728,2.24902,1,4,2,72.11,21,0
ACT_052,CHEMBL2158562,COc1cc(Cl)c(-c2nc(SCC(=O)N(C)C)nc3[nH]cc(C#N)c23)cc1OC,8.1,IC50,431.90500000000014,3.347480000000002,1,7,6,104.13000000000001,29,0
ACT_053,CHEMBL3653853,CC(C)(C)Nc1cc(-c2cc(C(F)(F)F)nc3c(-c4cnc5ccccc5c4)cccc23)ccc1C(N)=O,5.84,IC50,514.5510000000002,7.445100000000005,2,4,4,80.9,38,0
ACT_054,CHEMBL2204507,COc1cccc(C(=O)NC2CC3CCC(C2)N3c2ccc(C(=O)NCc3ccccc3)cn2)c1C,6.32,IC50,484.6000000000002,4.258420000000004,2,5,7,83.56,36,0
ACT_055,CHEMBL5201663,Cc1c(C(=O)Nc2ccc(SC#N)cc2)nnn1-c1ccc(C(C)C)cc1,7.64,IC50,377.4730000000001,4.524600000000003,1,5,5,83.6,27,0
ACT_056,CHEMBL1489355,O=S(=O)(Cc1ccccc1)N(O)c1ccccc1,6.04,IC50,263.31800000000004,2.4122000000000003,1,3,4,57.61,18,0
ACT_057,CHEMBL6064081,C=Cc1cc2c(cc1Sc1nc3c(N)nccc3n1CCNCC(C)(C)C)OCO2,6.26,IC50,425.5580000000003,4.172100000000002,2,7,7,87.22,30,0
ACT_058,CHEMBL4530479,C/C1=C/C[C@@H]2[C@H](C(C)C)CC(=O)[C@@]2(C)/C=C2/C(C)CCC12,7.69,Kd,286.45900000000006,5.176400000000005,0,1,1,17.07,21,0
ACT_059,CHEMBL1612112,C=CCn1c(NS(=O)(=O)c2ccccc2)c(S(=O)(=O)c2ccc(C)cc2)c2nc3ccccc3nc21,5.79,IC50,518.6200000000002,4.712520000000004,1,6,7,111.02000000000001,36,0
ACT_060,CHEMBL1774926,Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NCC(F)(F)F)C2,8.15,Ki,516.3110000000001,3.8956000000000017,2,6,6,111.19,34,0
ACT_061,CHEMBL384903,O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O,5.48,IC50,362.229,4.062000000000001,2,2,1,58.019999999999996,25,0
ACT_062,CHEMBL1546535,O=C(CSc1ncccc1C(=O)O)c1ccc2ccccc2c1,6.41,IC50,323.37300000000005,3.908000000000002,1,4,5,67.26,23,0
ACT_063,CHEMBL5564393,COc1ccc(-c2snnc2-c2cc(CC3CCC3)c(O)cc2O)cc1,8.7,Kd,368.4580000000001,4.6345000000000045,2,6,5,75.47000000000001,26,0
ACT_064,CHEMBL5273021,CCCCOCc1ncnc2sc3c(c12)CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC3,7.42,IC50,455.58000000000027,4.7411000000000065,2,7,7,95.78000000000002,32,0
ACT_065,CHEMBL1939369,CSc1nc(N)nc(-c2ccc3c4c(cc(Cl)cc24)COC3)n1,8.47,Kd,344.82700000000017,3.6795000000000018,1,6,2,73.92,23,0
ACT_066,CHEMBL3805824,COC(=O)c1c(O)cc(O)c(Cl)c1CCc1nccn1Cc1cc(Cl)cs1,5.75,Kd,427.3090000000001,4.282700000000001,2,6,6,84.58000000000001,27,0
