compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_071,CHEMBL1995592,Cc1cc(O)ccc1-n1c2cc(Cl)ccc2c(=O)c2c(N)nc(N)nc21,6.5,Ki,367.79600000000016,2.76572,3,6,1,120.05,26,0
ACT_072,CHEMBL3287898,CCc1ccccc1NC(=O)N1C[C@@H](C)Oc2cc(-c3ccc([C@H]4CC[C@H](CC(=O)O)CC4)cc3)ccc21,5.12,IC50,512.6500000000003,7.483900000000006,2,3,6,78.87,38,0
ACT_073,CHEMBL295961,CNc1ccc2cncnc2c1,8.4,IC50,159.19199999999998,1.6714999999999998,1,3,1,37.81,12,0
ACT_074,CHEMBL1999496,Cc1cccc(C2(c3cccc(C)c3)CC2C(=O)Nc2ccncc2)c1,6.5,Ki,342.442,4.643140000000003,1,2,4,41.99,26,0
ACT_075,CHEMBL5712062,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)C2C=CC(F)=CC21,7.25,IC50,408.43700000000007,2.3308800000000005,1,6,0,110.06,30,0
ACT_076,CHEMBL1257998,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,5.64,IC50,558.0899999999999,5.344800000000004,2,9,5,114.16,40,0
ACT_077,CHEMBL2441273,CCc1ccc2nc(Nc3cc(Cc4ccccc4)nc(N[C@H]4CC[C@H](O)CC4)n3)sc2c1,6.2,IC50,459.61900000000026,5.698500000000005,3,7,7,82.96000000000001,33,0
ACT_078,CHEMBL5183286,CSc1nc(-c2cccc(NC(=O)c3c(F)ccc(O)c3CN3C(=O)c4ccccc4C3=O)c2)c(-c2ccnc(NC(C)=O)c2)[nH]1,8.92,IC50,636.6650000000002,5.712200000000004,4,8,8,157.38,46,0
ACT_079,CHEMBL5878630,C=CC(=O)Nc1cccc(N(C(=O)C=C)c2nc(Nc3ccc(OC)nc3)ncc2C#N)c1,7.26,IC50,441.45100000000014,3.4706800000000015,2,8,8,133.13,33,0
ACT_080,CHEMBL5209100,N#CC1=C(c2ccccc2)Nc2c(c(-c3cccs3)nn2-c2ccccc2)C12C(=O)Nc1ccc(Br)cc12,6.82,IC50,576.479,6.961880000000004,2,5,3,82.74000000000001,38,0
